NUTS_ID,YEAR,spi01_min,spi03_min,spi06_min,spi12_min,lfi_min,tmax_min,fapar_min,sma_min,spi01_mean,spi03_mean,spi06_mean,spi12_mean,lfi_mean,tmax_mean,fapar_mean,sma_mean,spi01_median,spi03_median,spi06_median,spi12_median,lfi_median,tmax_median,fapar_median,sma_median,spi01_max,spi03_max,spi06_max,spi12_max,lfi_max,tmax_max,fapar_max,sma_max,drg_agr_w,drg_agr_s,drg_man_w,drg_man_s,drg_agr_w_01,drg_agr_w_02,drg_agr_w_03,drg_agr_w_04,drg_agr_w_05,drg_agr_w_06,drg_agr_w_07,drg_agr_w_08,drg_agr_w_09,drg_agr_w_10,drg_agr_w_11,drg_agr_w_12,drg_agr_s_01,drg_agr_s_02,drg_agr_s_03,drg_agr_s_04,drg_agr_s_05,drg_agr_s_06,drg_agr_s_07,drg_agr_s_08,drg_agr_s_09,drg_agr_s_10,drg_agr_s_11,drg_agr_s_12,drg_man_w_01,drg_man_w_02,drg_man_w_03,drg_man_w_04,drg_man_w_05,drg_man_w_06,drg_man_w_07,drg_man_w_08,drg_man_w_09,drg_man_w_10,drg_man_w_11,drg_man_w_12,drg_man_s_01,drg_man_s_02,drg_man_s_03,drg_man_s_04,drg_man_s_05,drg_man_s_06,drg_man_s_07,drg_man_s_08,drg_man_s_09,drg_man_s_10,drg_man_s_11,drg_man_s_12,spi12_yearly,hw_month_01,hw_month_02,hw_month_03,hw_month_04,hw_month_05,hw_month_06,hw_month_07,hw_month_08,hw_month_09,hw_month_10,hw_month_11,hw_month_12,yearly_hw,avg_hw_intensity,avg_len_hw,area,gdp,gross_value_added_A,gross_value_added_C,employment_A,employment_C,population,gva_A_lagged,gva_C_lagged,employment_A_lagged,employment_C_lagged,gva_employ_lagged_A,gva_employ_lagged_C,gdp_lagged,growth_rate,gva_employ_A,gva_employ_C
FRI11,2016,-2.67,-2.47,-2.595,-0.592,0.0,10.798,-0.739,-1.332,-0.1841666666666667,-0.18025,-0.0342499999999999,0.2096249999999999,0.2325833333333333,18.75016666666667,-0.0388333333333333,-0.1419166666666666,0.22725,-0.1959999999999999,0.3505,0.1475,0.0,17.778,-0.098,-0.071,1.698,1.683,2.145,0.921,0.801,28.564,0.819,1.195,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.592,,,,,,,,,,,,,,,,,9287.03,486.64,940.01,8.89,14.53,415.08,454.7,920.63,9.12,14.47,49.85745614035088,63.62335867311679,9257.14,0.0032288590212529,53.35964912280702,64.9626814098134
FRI11,2017,-2.66,-1.69,-2.31,-1.7,0.0,8.612,-0.448,-2.564,-0.1380833333333333,-0.4262083333333333,-0.62475,-1.1839166666666667,0.3973333333333333,18.647583333333333,0.5067499999999999,-0.6255000000000001,0.2169999999999999,-0.247,-0.57775,-1.16,0.3545,19.154000000000003,0.566,-0.4994999999999999,1.0675,0.661,0.7235,-0.615,0.939,27.664,1.717,0.142,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.02,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4327565,1.5,,9444.33,386.16,928.62,8.76,14.57,414.74,486.64,940.01,8.89,14.53,54.74015748031496,64.69442532690984,9287.03,0.0169376000723588,43.43757030371204,63.91052993805919
FRI11,2018,-1.485,-1.155,-0.495,0.092,0.0,7.989,-0.493,-1.132,0.294125,0.4172916666666666,0.5700416666666667,0.7062499999999999,0.0284166666666666,18.859416666666664,0.3118333333333333,0.1839166666666666,0.38625,0.6015,0.425,0.739,0.0,19.739,0.4669999999999999,0.561,1.543,1.495,1.81,1.265,0.341,28.994,1.013,1.184,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.723083425,2.0,9222.0,9585.04,472.93,923.02,8.83,14.42,415.11,386.16,928.62,8.76,14.57,44.08219178082192,63.735072065888815,9444.33,0.0148988864218002,53.987442922374434,63.35072065888812
FRI11,2019,-1.075,-0.769,-0.7215,-0.985,0.0,7.48,-1.264,-1.157,0.1394583333333333,0.0538333333333333,-0.2085,-0.3374583333333333,0.365,19.17875,0.3581666666666667,-0.2075833333333333,0.13,-0.15725,-0.4335,-0.45325,0.38,18.5545,0.4665,-0.404,1.7135,1.865,1.1865,0.6135,0.828,30.098,1.193,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6135,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.174795171428572,1.4,9222.0,9711.35,419.49,964.51,8.73,14.85,415.34,472.93,923.02,8.83,14.42,53.559456398641,64.00970873786407,9585.04,0.0131778271139191,47.50736126840317,66.8869625520111
FRI11,2020,-2.67,-1.255,-0.7805,-0.0545,0.0,10.319,-1.046,-1.08,-0.0657083333333333,0.1702083333333333,0.3258749999999999,0.6262916666666667,0.2054166666666666,19.533666666666665,0.6025833333333334,0.1748333333333333,0.0822499999999999,0.28375,0.22825,0.737,0.0,19.221,0.49,0.44,1.7175,1.2205,1.4195,1.058,0.742,29.412,1.989,1.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.918816175,1.3333333333333333,9222.0,9414.94,372.66,912.16,8.65,14.95,415.4,419.49,964.51,8.73,14.85,48.051546391752574,64.95016835016835,9711.35,-0.0305220180510433,42.687285223367695,61.42491582491582
FRI11,2021,-1.366,-0.933,-0.131,-0.0485,0.0,8.387,-0.412,-1.323,0.1809583333333333,0.33525,0.6807083333333334,0.7531249999999999,0.1298333333333333,18.55733333333333,0.6064166666666667,0.1129166666666666,0.652,0.4715,0.84375,0.7245,0.0,18.603,0.5925,-0.0145,1.8155,2.286,1.2225,1.5965,1.0,26.329,1.652,1.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3735487333333334,1.5,9222.0,10040.03,354.26,946.24,8.61,14.99,415.06,372.66,912.16,8.65,14.95,43.08208092485549,61.01404682274248,9414.94,0.0663934130222816,40.95491329479768,63.29364548494984
FRI11,2022,-1.531,-1.2995,-0.902,,0.0,9.98,-3.79,-2.084,-0.1953749999999999,-0.232375,-0.4444166666666667,,0.4865833333333333,20.49333333333333,0.2878333333333333,-1.4699166666666663,-0.12925,-0.15325,-0.4775,,0.6074999999999999,19.6555,0.6895,-1.473,1.624,0.5545,0.024,,0.815,31.609,1.618,-0.666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.161408457692308,2.6,9222.0,,,,,,,,,,,,,,,,
FRI12,2001,-1.33,-1.79,-0.97,-0.13,0.0,7.558,,-1.092,-0.0295,0.2165833333333333,0.7999999999999999,1.7118333333333335,0.10475,18.329083333333333,,0.3321666666666666,-0.0965,0.2665,0.912,1.9435,0.0,18.819000000000003,,0.4115,2.002,2.03,2.443,2.3,0.901,28.142,,1.162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.92822266,1.0,,,,,,,,,,,,,,,,,
FRI12,2002,-1.14,-2.22,-1.99,-1.78,0.0,11.723,,-2.442,0.07425,-0.2340833333333333,-0.6370833333333333,-1.1420833333333331,0.3623333333333333,18.79433333333333,,-0.937,0.192,0.1374999999999999,-0.571,-1.26,0.2565,19.031,,-0.8485,0.987,0.715,0.573,-0.246,0.901,25.471,,0.393,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.853,,,,,,,,,,,,,,,,,34762.51,1456.13,3806.86,38.44,53.07,1338.63,,,,,,,,,,
FRI12,2003,-0.527,-0.877,-0.613,-0.167,0.0,8.902,,-1.013,0.1243333333333333,0.0753333333333333,0.0366666666666666,0.1416666666666666,0.0694166666666666,19.513583333333333,,-0.3161666666666666,0.0935,0.274,0.133,0.196,0.0,18.435,,-0.5135000000000001,1.375,0.702,0.573,0.3,0.728,31.031,,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.430693217777778,4.5,,35776.86,1256.66,3576.14,37.49,51.99,1354.2,1456.13,3806.86,38.44,53.07,37.88059313215401,71.7328057282834,34762.51,0.0291794234651064,32.691467221644125,67.38534011682682
FRI12,2004,-2.45,-1.28,-1.32,-0.993,0.0,9.721,,-0.431,-0.3335833333333333,-0.2765833333333333,-0.233,-0.06875,0.04075,18.654666666666667,,0.10175,-0.1785,-0.1675,-0.301,0.093,0.0,18.9575,,0.1955,1.124,0.639,0.739,0.374,0.489,28.24,,0.536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,,,,,,,,,,,,,,,,,37319.12,1420.88,3543.24,37.82,50.06,1370.36,1256.66,3576.14,37.49,51.99,33.51987196585756,68.7851509905751,35776.86,0.0431077517702783,37.90024006401707,68.15233698788228
FRI12,2005,-1.47,-1.95,-2.08,-2.92,0.0,7.344,,-1.658,-0.5773333333333334,-1.1693333333333331,-1.6075,-1.9933333333333332,0.1939999999999999,18.54608333333333,,-0.8499166666666667,-0.6015,-1.15,-1.625,-1.795,0.2259999999999999,20.1265,,-0.7795,0.398,-0.474,-1.15,-1.3,0.627,27.701,,-0.099,2,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.9468017,1.0,,38797.14,1233.41,3671.51,35.84,48.95,1386.64,1420.88,3543.24,37.82,50.06,37.5695399259651,70.77986416300439,37319.12,0.0396048995796255,32.61263881544157,73.3421893727527
FRI12,2006,-0.956,-1.15,-1.31,-2.07,0.0,7.214,,-0.764,0.13,0.207,0.10175,-0.55425,0.1534166666666666,18.851333333333333,,0.0678333333333333,-0.218,0.3575,0.1845,-0.56,0.0,19.712,,-0.015,1.57,1.224,0.837,0.457,0.92,29.76,,0.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.6894427666666665,2.0,,41219.78,1258.07,3706.69,34.81,48.02,1402.34,1233.41,3671.51,35.84,48.95,34.41434151785714,75.00531154239019,38797.14,0.0624437780723011,35.10239955357142,75.72400408580184
FRI12,2007,-1.25,-2.18,-1.59,-0.235,0.0,9.105,,-0.896,0.0299999999999999,-0.072,0.1362499999999999,0.3933333333333333,0.1514166666666666,18.140416666666667,,0.3648333333333333,0.0505,0.3035,0.211,0.391,0.0,19.7695,,0.465,1.529,1.075,1.392,0.919,0.921,26.259,,1.087,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.70203945,2.0,,42978.97,1363.33,3986.37,34.75,48.26,1416.1,1258.07,3706.69,34.81,48.02,36.14105142200517,77.1905456059975,41219.78,0.0426782966818358,39.16489514507325,83.01478550603915
FRI12,2008,-0.818,-0.537,-1.5,-0.544,0.0,8.636,,-0.85,0.30225,0.38625,0.1903333333333333,-0.019,0.1141666666666666,18.4425,,0.3665,0.5589999999999999,0.3805,0.4415,-0.126,0.0,18.195500000000003,,0.6165,1.386,1.433,1.395,0.775,0.686,26.387,,1.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,,,,,,,,,,,,,,,,,42839.94,931.9,3795.6,33.71,48.14,1428.79,1363.33,3986.37,34.75,48.26,39.23251798561151,82.60194778284294,42978.97,-0.0032348378753608,26.81726618705036,78.64898466639039
FRI12,2009,-1.04,-1.48,-0.839,-0.71,0.0,8.38,,-1.072,0.0196666666666666,-0.0750833333333333,-0.0536666666666666,0.1838333333333333,0.0,18.940416666666668,,0.0749166666666666,-0.1475,0.0669999999999999,-0.06,0.259,0.0,19.357,,0.3015,1.243,0.774,0.522,0.855,0.0,28.306,,0.634,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.2379491,1.0,,42965.24,994.36,3536.17,32.42,47.39,1442.78,931.9,3795.6,33.71,48.14,27.64461584099673,78.84503531366846,42839.94,0.0029248406977226,29.497478493028776,73.45596177814707
FRI12,2010,-1.23,-1.25,-1.47,-0.336,0.0,6.478,,-1.321,0.0051666666666666,-0.0259999999999999,-0.1009166666666666,0.0154166666666666,0.0489166666666666,17.879416666666668,,-0.2322499999999999,0.2299999999999999,-0.2244999999999999,0.0099999999999999,-0.024,0.0,19.7385,,-0.165,0.974,1.078,0.603,0.512,0.452,27.887,,0.687,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,,,,,,,,,,,,,,,,,44945.35,1123.32,3702.66,31.63,46.35,1457.28,994.36,3536.17,32.42,47.39,30.671190623072174,74.61848491242878,42965.24,0.046086324666172,34.64898210980876,78.13167334880777
FRI12,2011,-2.07,-2.75,-2.49,-2.41,0.0,8.619,,-2.559,-0.5491666666666667,-0.9908333333333332,-1.07075,-1.0936666666666668,0.8064166666666667,19.44983333333333,,-1.0500833333333337,-0.6105,-0.8115,-1.19,-0.8594999999999999,0.9525,21.6235,,-1.0365,0.96,0.286,0.134,-0.314,0.972,27.228,,0.364,2,2,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.07622011,1.5,,46679.67,1227.03,3661.02,33.68,46.23,1474.51,1123.32,3702.66,31.63,46.35,35.51438507745811,79.88478964401294,44945.35,0.0385873065845521,38.79323427126146,78.98640776699028
FRI12,2012,-1.71,-1.5,-1.39,-2.1,0.0,7.999,-0.925,-1.9,-0.1319166666666666,0.0079999999999999,-0.1769166666666666,-0.7991666666666667,0.424,18.633,-0.2343333333333333,-0.4509166666666666,-0.3015,-0.0405,-0.0595,-0.594,0.3675,18.229,-0.3605,-0.2704999999999999,1.942,1.696,0.738,0.019,0.988,28.769,0.819,0.539,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04,,,,,,,,,,,,,,,,,47704.58,1130.18,3672.85,32.71,46.48,1495.37,1227.03,3661.02,33.68,46.23,36.432007125890735,79.19143413367944,46679.67,0.0219562391936361,33.55641330166271,79.44732857451872
FRI12,2013,-0.573,-0.18,0.134,0.317,0.0,9.117,-1.094,0.203,0.39675,0.5418333333333333,0.6724166666666668,0.8203333333333335,0.0626666666666666,18.134666666666664,0.3496666666666666,0.7209166666666667,0.357,0.5995,0.6825,0.8295,0.0,18.1975,0.3944999999999999,0.6285000000000001,1.075,1.195,1.029,1.29,0.752,28.208,1.548,1.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.109898,1.0,,47232.93,866.49,3787.69,33.7,46.21,1516.57,1130.18,3672.85,32.71,46.48,34.55151329868542,79.02000860585198,47704.58,-0.0098868913634707,26.49006420055029,81.49074870912222
FRI12,2014,-1.98,-1.09,-0.646,0.632,0.0,9.264,-0.408,-0.119,0.1081666666666666,0.303,0.64625,1.1465833333333333,0.0252499999999999,19.5325,0.2775833333333333,0.4079166666666667,0.3815,0.3645,0.989,1.1469999999999998,0.0,19.6735,0.2635,0.435,1.725,1.472,1.492,1.544,0.303,26.89,1.113,0.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.930504,3.0,,48468.75,1298.76,3742.69,34.15,46.41,1538.07,866.49,3787.69,33.7,46.21,25.711869436201777,81.96689028348842,47232.93,0.0261643730338134,38.53887240356083,80.99307509197143
FRI12,2015,-2.17,-1.81,-1.34,-1.31,0.0,9.052,-0.625,-2.147,-0.2973333333333333,-0.4054999999999999,-0.5958333333333333,-0.7012499999999999,0.2940833333333333,19.420666666666666,0.3498333333333334,-0.4990833333333333,-0.308,-0.378,-0.563,-0.7170000000000001,0.2385,19.957,0.551,-0.2105,1.692,0.844,-0.115,0.21,0.847,28.636,1.334,0.233,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,,,,,,,,,,,,,,,,,50271.21,1393.0,4063.0,35.28,46.01,1559.18,1298.76,3742.69,34.15,46.41,38.03103953147877,80.64404223227753,48468.75,0.0371880851063829,40.79062957540264,87.54578754578755
FRI12,2016,-2.64,-2.42,-2.59,-0.201,0.0,10.971,-0.816,-1.685,-0.1818333333333333,-0.2219166666666666,-0.0364166666666666,0.37175,0.2391666666666666,19.50025,0.1356666666666666,-0.2128333333333333,0.095,-0.174,0.612,0.2289999999999999,0.0995,18.4545,0.3265,-0.0519999999999999,1.855,1.89,2.041,1.05,0.821,29.039,0.824,0.806,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.201,,,,,,,,,,,,,,,,,52150.9,1632.44,4261.14,33.79,46.92,1578.4,1393.0,4063.0,35.28,46.01,39.48412698412698,88.30688980656379,50271.21,0.0373909838255335,46.27097505668935,92.6133449250163
FRI12,2017,-2.1,-1.55,-2.35,-1.79,0.0,9.279,-0.7,-2.975,-0.167,-0.4819166666666667,-0.7530833333333334,-1.3425833333333337,0.5993333333333334,19.54958333333333,0.4044166666666666,-1.18575,0.1515,-0.1689999999999999,-0.8595,-1.34,0.696,20.4775,0.548,-1.0465,0.944,0.613,0.454,-0.745,0.939,27.723,1.481,-0.031,3,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.14,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.765246775,2.0,,54216.71,1099.59,4588.97,33.61,47.64,1597.34,1632.44,4261.14,33.79,46.92,48.31133471441255,90.81713554987212,52150.9,0.0396121639319742,32.541876294761764,97.8041346973572
FRI12,2018,-1.42,-1.65,-0.544,0.099,0.0,8.904,-0.745,-1.371,0.326,0.4489166666666667,0.6578333333333334,0.7855,0.0816666666666666,19.04958333333333,0.2650833333333333,-0.0248333333333333,0.4915,0.7905,0.4745,0.8545,0.0,19.298,0.3185,0.3845,1.683,1.594,1.855,1.343,0.34,28.975,1.093,0.804,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.5437123999999998,1.5,10160.0,56713.89,1565.12,4694.82,34.09,48.7,1619.78,1099.59,4588.97,33.61,47.64,32.71615590598036,96.325986565911,54216.71,0.0460592315542569,46.56709312704552,98.54785894206547
FRI12,2019,-0.773,-0.861,-1.02,-1.04,0.0,8.49,-1.348,-1.041,0.0631666666666666,-0.01625,-0.29875,-0.311,0.70275,19.564416666666663,0.3698333333333333,-0.2875,-0.1285,-0.2804999999999999,-0.488,-0.4075,0.825,18.955,0.3755,-0.381,1.93,2.006,1.228,0.74,0.981,29.709,1.457,0.931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.964433865,1.0,10160.0,58304.01,1229.84,4966.57,33.73,51.24,1639.26,1565.12,4694.82,34.09,48.7,45.91141097095922,96.40287474332648,56713.89,0.0280375759800641,36.07626870049867,101.98295687885008
FRI12,2020,-2.75,-0.447,0.006,0.5,0.0,11.802,-0.641,-0.447,0.3300833333333333,0.8370833333333333,1.2186666666666668,1.4773333333333334,0.1294166666666666,20.00775,0.8014166666666668,0.4498333333333333,0.5775,0.997,1.2639999999999998,1.663,0.0,19.493,0.8109999999999999,0.5695,1.975,1.874,1.66,2.392,0.669,28.918,1.808,1.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2586893000000003,3.0,10160.0,55887.11,1021.68,4098.23,33.0,51.0,1656.44,1229.84,4966.57,33.73,51.24,36.46131040616662,96.92759562841528,58304.01,-0.0414534094653181,30.289949599762824,79.9810694769711
FRI12,2021,-1.657,-1.008,-0.465,0.142,0.0,9.627,-0.061,-0.999,0.033,0.1573333333333333,0.5248333333333334,1.0610833333333334,0.1325,19.29491666666667,0.7705833333333333,0.1901666666666666,0.4054999999999999,0.041,0.6944999999999999,1.065,0.0,19.820500000000003,0.763,0.16,1.876,2.046,1.333,2.0,1.0,26.228,1.785,1.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.86810404,1.0,10160.0,62410.78,987.25,4391.2,32.94,51.12,1675.55,1021.68,4098.23,33.0,51.0,30.96,80.35745098039214,55887.11,0.1167294211491701,29.916666666666668,86.10196078431372
FRI12,2022,-2.674,-1.293,-0.966,,0.0,10.597,-4.116,-1.762,-0.349,-0.3421666666666667,-0.6116666666666667,,0.76125,21.188,0.1825,-1.09875,-0.098,-0.198,-0.7015,,0.822,20.4665,0.7595000000000001,-1.1495,1.431,0.27,0.055,,0.986,31.5,1.692,-0.103,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.5292240875,1.6,10160.0,,,,,,,,,,,,,,,,
FRI13,2001,-1.44,-2.09,-1.1,-0.373,0.0,7.7,,-2.991,-0.1049999999999999,0.14625,0.7375833333333333,1.65325,0.1471666666666666,18.99125,,-0.23325,-0.314,0.349,0.9185,1.946,0.0,19.0905,,0.01,1.858,1.818,2.238,2.255,0.979,28.12,,1.027,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRI13,2002,-0.913,-2.21,-2.18,-1.96,0.0,13.028,,-3.681,0.1125,-0.1809166666666667,-0.6568333333333333,-1.2769166666666667,0.3044166666666666,19.271083333333333,,-1.2493333333333332,0.2329999999999999,0.1575,-0.5525,-1.565,0.0,18.8895,,-0.3865,1.118,0.773,0.807,-0.107,0.982,26.245,,0.467,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.11,,,,,,,,,,,,,,,,,7423.64,500.5,1120.51,11.73,19.59,344.22,,,,,,,,,,
